id,id_artist,num_samples,sr,duration_ms,bpm,centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,rms_mean,rms_std,zcr_mean,zcr_std,flatness_mean,flatness_std,spectral_complexity_mean,spectral_complexity_std,pitch_mean,pitch_std,loudness_mean,loudness_std,silence_start_sec,silence_end_sec,silence_middle_total_sec,silence_middle_count,silence_middle_mean_sec,is_silent
TR739865,ART07024718,4440576,22050,201386.66666666666,129.19921875,2154.573663208962,848.8000977339474,4727.9245620667725,1915.5761593739237,1.2137207,1.1423216,0.23331437,0.11307228,0.08139818440886558,0.04781982693959882,0.018886294,0.047124073,2407.7239561506763,595.7685567766852,91.38313804198434,51.17290270898096,-10.821202,10.546615,5.67,6.13,4.13,23,0.18,False
TR580721,ART07024718,3396353,22050,154029.61451247166,117.45383522727273,2885.0904424999662,894.8173470687466,6351.15561613233,1812.4686255087217,1.3919172,1.1119773,0.2987132,0.10549092,0.14062794411365692,0.08642528843366319,0.062482163,0.12442944,2799.1748620968256,522.8433571503389,111.82809862104702,90.51642539120871,-7.165842,10.5996895,1.35,1.8,0.39,6,0.07,False
TR505289,ART07024718,4241597,22050,192362.67573696145,89.10290948275862,2119.346161492447,777.1869844562282,4854.823735478274,1941.5216911028099,1.6474377,1.9816849,0.2432381,0.07834314,0.06883256874245625,0.047979692529853554,0.016662857,0.029007446,2550.0799361335903,538.0193466668826,87.5347016162012,43.3984575265492,-7.068035,9.070792,0.72,3.35,0.72,8,0.09,False
TR336834,ART25707984,3618552,22050,164106.66666666666,107.666015625,2588.2860239875404,812.9984818484221,6035.0990800582285,1538.5942147173782,1.7566768,2.134328,0.20474507,0.09181122,0.09631948681557725,0.061338622793227944,0.029557247,0.035136335,2804.6025616130755,389.49238534500404,131.43131726670177,85.29312253182869,-7.5582805,4.8069367,0.14,0.0,2.76,44,0.06,False
TR593858,ART25707984,4269174,22050,193613.33333333334,95.703125,2589.7359654018974,758.6110403735936,5354.240382165128,1442.7103690066174,1.4604863,1.175113,0.2397472,0.085957006,0.12652410033052525,0.06196566631370823,0.03600594,0.047309592,2493.743595713668,417.389316366916,125.93760751510378,98.39862721373913,-9.472656,7.348397,0.28,2.35,0.67,13,0.05,False
TR622333,ART07024718,3894442,22050,176618.68480725624,161.4990234375,2180.2352187599613,1087.6722840201742,4695.30404317672,2329.0676013525895,1.5432894,1.7916079,0.21648139,0.12696023,0.08824918146937032,0.07214837911200027,0.13264978,0.30111068,2296.7779529454992,924.5552494897909,143.72979019451546,135.76661066145064,-16.67773,22.91981,9.43,11.97,8.82,28,0.32,False
TR312732,ART25707984,4761624,22050,215946.66666666666,184.5703125,2777.18234523048,759.331155958797,6034.1783671824605,1408.6841700842192,1.5214779,1.5041999,0.26224303,0.088166274,0.1284091491338297,0.06065785569414874,0.04426327,0.05225743,2720.1039746457436,385.2847885182825,134.5238662248696,103.009268221199,-7.4540286,6.4674892,0.0,2.49,1.32,7,0.19,False
TR376662,ART25707984,4323328,22050,196069.29705215417,92.28515625,3052.657945181434,694.2639505912276,6337.634750013876,1165.8694764000531,1.6741384,1.5470604,0.21294902,0.09304805,0.14820177203596802,0.06812536737974548,0.059042327,0.054266818,2774.556012908207,295.2288586389079,139.80935149134297,96.07856423365018,-7.804658,5.027553,0.09,0.74,3.04,41,0.07,False
TR761059,ART07024718,4340028,22050,196826.66666666666,112.34714673913044,3210.164148931333,1113.6881360824534,6688.397816564307,1774.0580557058659,1.5751917,1.4203744,0.2719379,0.12319872,0.14955466584213165,0.10419495528957655,0.0707256,0.11556193,2885.985981687272,486.2538969708817,101.78059622248665,82.37830226859239,-9.736201,10.356901,1.42,2.55,3.11,25,0.12,False
TR291776,ART25707984,8357244,22050,379013.3333333333,143.5546875,2452.326785921543,823.3362279850918,5339.405921188661,1763.9781243976727,1.4953654,1.2650357,0.2585401,0.14060616,0.09475943765124364,0.0656022551648901,0.02401534,0.06248541,2469.858670960134,627.0526894998325,122.13351411607631,81.8246919823691,-9.914174,10.631165,0.91,5.54,26.96,132,0.2,False
TR363564,ART25707984,3351809,22050,152009.4784580499,99.38401442307692,2811.271878375464,817.2032431222817,6220.941396106996,1403.5927769631364,1.5263453,1.3503492,0.16774613,0.070773564,0.12166541271288377,0.06454622770577625,0.037281793,0.055635396,2829.8991948514745,373.95708855729237,132.60481558260383,85.94555991166499,-8.158644,5.5751324,0.53,0.5,0.86,12,0.07,False
TR676684,ART07024718,5132545,22050,232768.48072562358,123.046875,2559.000022173732,983.8354508235403,5559.516487102556,1937.7416587867094,1.8487656,2.0084488,0.30096132,0.11038303,0.10621293446072319,0.08199661455884702,0.02645542,0.044757884,2689.238541958125,473.7913722670592,100.4763071956054,80.90077375684986,-5.8554635,4.4184003,0.14,0.0,2.09,34,0.06,False
TR731379,ART07024718,4048674,22050,183613.33333333334,143.5546875,2479.070465863152,1108.5685104212264,5399.521480670286,2069.962984867445,1.4878151,1.8939197,0.27076146,0.12205503,0.10091757111074229,0.09096458332875906,0.025577273,0.059010696,2606.7214881667223,559.9700570299904,125.70025203405122,101.10149585982808,-9.15901,11.466076,0.56,5.93,6.04,38,0.16,False
TR983233,ART25707984,11906561,22050,539980.0907029478,89.10290948275862,2303.1229435418636,1232.6789356755119,4978.343044788845,2408.8220731750516,1.8415666,2.0732212,0.18776959,0.12510504,0.09105162461434683,0.09188345141061247,0.028002264,0.09184863,2548.5282047636524,646.71786880003,125.65407642541244,84.9046179689995,-14.045921,12.376924,0.53,3.99,65.04,351,0.19,False
TR869701,ART07024718,4243457,22050,192447.02947845808,129.19921875,2652.027048765156,814.1281171476154,5807.840519179221,1661.6014482840328,1.6186926,1.7116306,0.28896153,0.11286743,0.10882339357883943,0.057108232293102495,0.032879557,0.057246506,2648.728558722197,492.6872183999141,130.67972118280153,91.84668304306463,-8.010651,10.200967,0.33,7.13,2.55,20,0.13,False
TR385951,ART25707984,5211738,22050,236360.0,143.5546875,2665.821719709063,880.987126805454,5547.3539640955,1722.5200362969222,1.3460445,1.3005805,0.18924,0.112464115,0.12135314341846758,0.06362287770354834,0.03708097,0.066361986,2540.522670342878,529.998553443244,134.6579778386392,108.50058962453299,-11.821625,11.323945,3.51,8.25,24.57,52,0.47,False
TR418852,ART25707984,3636192,22050,164906.66666666666,99.38401442307692,2600.688728090639,847.6316266342939,5783.488781906725,1722.3574460842253,1.8691621,2.1284997,0.25582793,0.13876933,0.09833236346275696,0.058933234494712196,0.033896845,0.07403771,2743.5458832970726,446.37128547810033,131.0164593964829,80.2646864885023,-10.897648,10.217975,0.14,3.25,5.53,36,0.15,False
TR252912,ART25707984,4850706,22050,219986.6666666667,129.19921875,2731.224468480019,861.4174352817987,6101.490489466524,1628.4641039164192,2.052502,2.126749,0.26713535,0.13487968,0.10575775065963061,0.07719528965848467,0.023453439,0.032480508,2781.0569932434773,503.39908301905854,138.84143239745092,97.0869163878413,-9.4504,7.099421,0.05,2.51,7.08,97,0.07,False
TR868123,ART25707984,1098678,22050,49826.66666666667,95.703125,2683.347177786985,791.0519926299252,6330.1797402871625,1325.719976351354,1.941773,2.2551534,0.24042311,0.081282884,0.09292201515901677,0.06638233010657038,0.027917093,0.034527015,2890.6653456185377,349.8111066342381,113.83272880200097,79.69699543664484,-5.2972465,4.6295233,0.16,0.0,0.16,4,0.04,False
TR246352,ART07024718,1237446,22050,56120.0,103.359375,1428.1811453201979,327.57258168099315,2347.417594205756,592.6140425155833,1.3384771,1.4045125,0.05890188,0.031685907,0.1013503794735209,0.025762833196871022,0.018153293,0.13116044,927.9153544131079,198.40652335653786,180.6918126610926,151.64586251892416,-12.845594,12.1840925,1.11,1.07,5.48,34,0.16,False
TR990945,ART25707984,4425582,22050,200706.6666666667,143.5546875,2465.2894058389147,848.9013764532663,5581.247316825616,1734.244644278358,1.6545602,1.6271199,0.32250547,0.098160215,0.08402606305674457,0.05287371675671065,0.021900605,0.025816957,2663.454156251695,542.1698647550163,106.78318973704243,76.5811175706134,-6.119652,3.7128901,0.0,1.32,0.26,6,0.04,False
TR650447,ART07024718,3869628,22050,175493.33333333334,95.703125,2573.567675885103,1156.6033310321886,5498.847299632839,2141.162992651285,1.9341421,2.1916988,0.2548557,0.15216571,0.10891178531853665,0.08792293355844502,0.03782538,0.065532245,2607.253050732124,556.5093814967559,130.47825487914625,83.77285541583943,-11.3980255,9.08818,0.81,2.6,9.24,90,0.1,False
TR997195,ART25707984,4941552,22050,224106.66666666666,143.5546875,2428.7678262305176,905.8132028351718,5295.235959435221,1789.8255240642607,1.6101652,1.9484367,0.25361842,0.08466043,0.09866458214618731,0.06473170751735222,0.028233489,0.047701992,2543.4924168571993,508.6382814699757,94.44585516063981,63.04194551817373,-8.433211,9.800252,0.16,9.69,0.46,10,0.05,False
TR674551,ART07024718,3925249,22050,178015.82766439908,135.99917763157896,2806.497723562308,928.7973008863721,6719.995359194641,1609.6970924425664,1.3440269,0.91477865,0.27843353,0.057040896,0.09922299149357637,0.06633491935071081,0.030741997,0.04157944,3064.1340678600886,377.37662730462165,79.80159506635297,51.80767119695573,-5.7562566,4.1431055,0.05,0.36,2.0,9,0.22,False
TR877889,ART25707984,4983809,22050,226023.08390022677,172.265625,2496.8498973384953,920.4469068614034,5553.158713224672,1467.607659524441,1.5701077,1.4615391,0.20647702,0.08875878,0.10877516892976374,0.08316436450546588,0.029358855,0.050071463,2566.9137983252995,429.16922933992663,132.67840023080524,91.06949873634653,-7.9814377,8.857578,0.05,4.06,17.41,5,3.48,False
TR219103,ART25707984,4322305,22050,196022.90249433107,95.703125,2267.5429294530527,861.676826021488,5049.1739730536765,1758.2042775869745,1.9432418,2.2502916,0.2425672,0.098130494,0.08221116744270401,0.057046729618135734,0.021411017,0.038508955,2582.2668419889565,443.4476445739228,107.62314843055654,96.36066742053619,-8.360226,5.0670195,0.07,3.32,1.44,32,0.04,False
TR724010,ART25707984,4988004,22050,226213.33333333334,112.34714673913044,2670.0978763543235,926.183482779944,5691.730819462531,1858.91525619017,1.8358022,2.046674,0.2297688,0.13298677,0.12037132628874576,0.07178857206186906,0.02476543,0.038053434,2554.436188514655,685.0618688325702,140.56484565143742,107.35558561342346,-10.590554,10.324627,0.0,9.34,26.28,59,0.45,False
TR407335,ART25707984,6921936,22050,313920.0,161.4990234375,2898.8660411975407,917.0146213622929,6479.691212671043,1645.9230845240156,1.9044933,1.8199844,0.26792535,0.10480629,0.12305695121810281,0.07028878433918143,0.036821388,0.04350064,2915.0400422109874,399.7187812621804,145.5353894324207,104.8640939862404,-7.483104,5.023476,0.09,1.73,0.84,22,0.04,False
TR722654,ART07024718,3096321,22050,140422.72108843536,80.74951171875,1890.1222837459775,1104.708653481038,3991.9507344563804,2362.0928894933554,1.117934,1.0124121,0.13681313,0.08319563,0.08027301768146494,0.0890246915745932,0.032838155,0.120617226,2212.9449979473648,610.3319054737407,118.2779957326066,92.06467561580446,-12.87589,15.845264,3.46,5.93,10.7,19,0.56,False
TR601703,ART07024718,3146241,22050,142686.66666666666,135.99917763157896,2727.2542015005743,1216.0451938504427,5660.301649923476,2289.948913480854,1.7310524,1.5724471,0.03487528,0.018726151,0.13413751703343638,0.09625234336268937,0.03665178,0.06252461,2654.840916623899,590.0529016162317,159.17535370931407,119.68539256364821,-14.199338,5.3815966,0.23,0.23,11.94,110,0.11,False
TR408042,ART25707984,763224,22050,34613.333333333336,135.99917763157896,1158.0860066825528,795.6977908026229,2457.781896456866,1300.1694794335656,0.8664936,1.0029356,0.071888,0.038416315,0.06517555855969148,0.0811329367029446,0.01416018,0.080465555,1165.693191886178,385.52191355580226,119.76816232612009,63.92412887996149,-12.082141,14.606173,1.11,3.15,0.09,3,0.03,False
TR591050,ART25707984,4636161,22050,210256.73469387754,161.4990234375,2723.76598077012,852.0234131785592,5701.781040366884,1434.2829932367495,1.4543055,1.1813579,0.19709311,0.0890414,0.14016303072548586,0.07996442688098107,0.03089615,0.091561794,2539.2392573662223,423.6768628706172,174.35058514476933,124.44002202381043,-10.801347,8.204639,3.62,2.55,3.23,34,0.09,False
TR957389,ART25707984,5109761,22050,231735.19274376417,112.34714673913044,2719.5842179597853,676.2091276908418,5703.578322249775,1397.1572818959469,1.4097422,1.1386702,0.21627069,0.08592209,0.13741729403053302,0.0581652537103704,0.042828187,0.057773117,2628.595824018479,413.0342563878445,137.40818457836247,104.43955529338054,-7.85549,6.602551,0.51,0.21,10.19,14,0.73,False
TR255665,ART25707984,8643841,22050,392010.9297052154,129.19921875,2558.6320685165415,1005.6644669639378,5446.654926379809,1951.231212413151,1.3936291,1.2690374,0.05059795,0.031817205,0.104369733977966,0.06959299938771776,0.027021911,0.043525755,2639.093839103666,464.4506895266707,121.27795593190318,94.46342891407005,-14.338148,7.223773,0.37,0.69,96.18,242,0.4,False
TR628557,ART25707984,2750721,22050,124749.25170068028,143.5546875,3502.501247389054,831.1240220985779,7169.440504933522,1209.4174730495713,1.717152,1.218991,0.1483872,0.052026648,0.18297978608319374,0.08095091061663694,0.064635165,0.07223566,2971.007879258002,320.64088214679776,154.70876638829765,106.19242377063355,-8.179557,5.731883,0.16,0.87,0.74,4,0.19,False
TR840338,ART07024718,4073370,22050,184733.3333333333,95.703125,2322.378899702896,958.6843101686873,5237.528087218962,2116.185101867898,1.2357395,1.1510142,0.2466954,0.11599572,0.08527393830128205,0.06189421902685853,0.023795495,0.05836288,2544.9482402280787,613.7036531215685,90.29104822134678,63.93515244977977,-8.803623,8.969573,0.3,4.41,1.16,4,0.29,False
TR554964,ART25707984,7294465,22050,330814.73922902497,161.4990234375,2267.199787741416,1115.2970903424368,4880.5258783579275,2349.1448683491067,1.2923423,1.1661434,0.24429403,0.1408852,0.0967105649148126,0.07763694614226098,0.040117048,0.10686777,2376.4597486572297,703.9012640859703,140.43517261425558,114.14342304479138,-10.026253,9.293024,2.6,5.27,7.66,53,0.14,False
TR539926,ART25707984,4045825,22050,183484.12698412698,92.28515625,2694.183357281821,1138.854638208086,5887.344757701782,2199.2849990469326,1.573046,1.6010154,0.25988185,0.13021478,0.11181714766148931,0.08876611915916253,0.059505254,0.16159755,2703.078705624558,648.7134823153156,185.6530387540248,125.09241059304784,-10.632981,14.741198,0.35,8.78,0.3,3,0.1,False
TR512155,ART25707984,3190273,22050,144683.5827664399,89.10290948275862,2153.1064607518333,801.1268974036923,4753.45458984375,1868.697301386967,1.3712009,1.1156517,0.2740899,0.15012705,0.07423112940267972,0.04851038531976687,0.016997503,0.06623569,2487.4077250051137,482.0910843444095,128.58092035416405,100.4292512099066,-9.608214,9.388526,0.88,3.11,1.6,9,0.18,False
TR231480,ART25707984,5283180,22050,239600.0,129.19921875,2930.6031374169715,881.0719849703851,6297.188994796462,1461.4951294042241,1.4211233,1.2976396,0.26769614,0.08860529,0.11529054224912783,0.07586548355714508,0.04028904,0.05013713,2804.851177112968,367.56448654746447,112.98732214557099,64.24365066916076,-6.222743,10.181119,0.79,7.73,0.42,6,0.07,False
TR943143,ART25707984,4313089,22050,195604.9433106576,129.19921875,2211.8369965543975,1164.6844680051543,5094.675349476076,2592.3251672333186,1.4380213,1.5727094,0.20482984,0.11261627,0.08084343703635015,0.07246332210656566,0.017052514,0.04154408,2603.0154167217997,729.3475440878959,101.56250018485262,57.3113221936464,-11.201565,7.830789,0.26,3.69,6.97,19,0.37,False
TR220790,ART25707984,4255062,22050,192973.33333333334,123.046875,2762.071909937269,765.0263650598869,6048.936109711527,1399.2864393698721,1.758084,1.880411,0.27903023,0.13753489,0.1185667432469017,0.06292657651205907,0.03646555,0.03784397,2777.214677821431,341.13107147078625,136.45563058392509,99.06539818145109,-8.797772,6.1741457,0.16,3.89,3.85,54,0.07,False
TR329086,ART07024718,3223809,22050,146204.48979591837,103.359375,2215.092204399923,885.5184470468874,4913.837969717722,1995.6474503608295,1.5250248,1.2685225,0.22339131,0.07054957,0.08563330318504843,0.0641379765201562,0.024024826,0.06794402,2619.4655346997156,505.385808758525,138.56128340016502,57.547500577969586,-7.830697,6.2183213,0.14,0.82,0.16,3,0.05,False
TR128449,ART07024718,4428228,22050,200826.66666666666,129.19921875,2999.6143787194687,930.310203702481,6288.182044054045,1711.4471975529787,1.4465795,1.4330938,0.27069756,0.11214191,0.13790555176176436,0.07827666416382137,0.05145746,0.08352397,2787.203630136771,513.6301559139777,119.89557011959309,93.71905365362491,-7.1919127,9.33814,0.28,4.34,2.72,36,0.08,False
TR356306,ART07024718,4415489,22050,200248.9342403628,143.5546875,2442.3814537683256,804.803850436106,5300.941584578804,1685.9311339786198,1.5416948,2.0162826,0.26555145,0.12544218,0.10709052309782609,0.06946790501830066,0.025605235,0.043434553,2498.073668683282,533.0656195269814,106.00080705665819,77.32614031601582,-8.063942,9.599861,0.12,16.35,3.99,28,0.14,False
TR192986,ART25707984,2555137,22050,115879.22902494331,95.703125,1472.8616721834517,447.66322888000445,2833.587894733959,917.8700935778882,2.0076373,2.106614,0.18800959,0.061065998,0.07185952292251052,0.03759005862614094,0.0026016848,0.04052078,1492.9982428366154,280.4179632529178,160.8323893513726,90.96027397271044,-5.041232,5.6434937,0.3,0.01,1.9,36,0.05,False
TR994546,ART25707984,5529552,22050,250773.33333333334,184.5703125,3497.869211464748,818.2129490391485,6865.7521565755205,1164.2619113014666,1.8315986,2.1077623,0.19772527,0.0984767,0.18003368236400463,0.07388070295130363,0.06774616,0.049267936,2838.011705106661,385.89562766867004,126.42816282006903,94.97896761272631,-10.346513,7.0192223,0.14,0.09,4.85,23,0.21,False
TR373448,ART25707984,1830401,22050,83011.38321995465,184.5703125,2919.4005368561175,1176.951793488893,6034.406193470795,1773.1237758452207,2.0674539,2.4138246,0.2720519,0.1277698,0.12369914556243009,0.0975243043219159,0.03973053,0.09366006,2739.506765887957,466.2668396991189,148.15914666681357,82.52473203172315,-9.552008,12.765204,0.02,2.09,7.29,18,0.41,False
TR856882,ART07024718,2095873,22050,95050.92970521543,83.35433467741936,2602.157216222399,1184.6478521659478,5433.417812509541,2271.6059732023937,1.5176246,1.5446815,0.26877218,0.13203046,0.10549820907883488,0.08483026515101334,0.061914515,0.15626009,2600.5835986869383,630.7798502948089,99.31359723969942,90.21042817713291,-9.410118,15.816187,0.3,8.77,0.12,3,0.04,False
TR282407,ART25707984,2842112,22050,128893.96825396827,95.703125,3001.1178077633504,931.921544324106,6244.041319745418,1423.9125257584303,1.6724755,1.6154443,0.2884315,0.13506071,0.13452007722442363,0.0843309494604118,0.04004677,0.08178242,2735.423099490744,452.1228876526628,196.08121133404163,100.94533086597613,-10.337352,14.445012,0.16,6.85,7.29,32,0.23,False
TR490859,ART07024718,4053378,22050,183826.66666666666,103.359375,2987.9238602178307,1012.0954695900851,6319.96519862815,1689.6429915053309,1.5040903,1.5338937,0.2827379,0.11264447,0.13230707309034356,0.09498887300647446,0.052149758,0.06902622,2817.0224513894455,410.6253675299507,102.38547831225486,64.51202330757397,-9.641359,14.158963,0.42,4.01,8.31,19,0.44,False
TR940609,ART25707984,4961281,22050,225001.40589569163,161.4990234375,2858.299202010188,910.045798406771,6126.897323587929,1563.364631224389,1.6286117,1.7823926,0.1826869,0.097265035,0.13228809268909297,0.08070605037207912,0.043612763,0.051188268,2732.9186870188373,411.72578613045636,178.86101822585888,94.59406245833146,-9.870581,6.895946,0.21,2.32,6.01,45,0.13,False
TR605119,ART25707984,1965057,22050,89118.23129251701,129.19921875,2328.021015981274,893.7482792681666,5176.545011416547,1764.0125518506607,1.5122614,1.2871617,0.28391895,0.08037788,0.07152627128646782,0.060429411625314386,0.01822963,0.032133717,2507.6323578688866,511.6416417601687,141.34535296194687,110.29710582580933,-6.012687,4.034077,0.14,0.0,0.09,1,0.09,False
TR843290,ART07024718,4423818,22050,200626.66666666666,161.4990234375,2238.341801838497,924.8508638036453,5132.605055341179,1963.6907916965722,1.787186,2.2953734,0.26681182,0.1054112,0.07979140597876404,0.05872775462927552,0.01766354,0.0336339,2578.967108429436,512.368153001546,94.71814079522088,57.02422997789699,-7.75301,7.989972,0.05,1.93,4.62,50,0.09,False
TR456894,ART25707984,5859329,22050,265729.20634920633,103.359375,2677.593086455967,901.1860834437207,5905.304571029244,1705.1716900299512,1.5411528,1.5805801,0.24622326,0.106846996,0.10691153683377021,0.06461946838477345,0.037700694,0.07900283,2730.2677875420895,498.5267391290588,91.75976789133034,63.102459864045926,-9.846376,9.84142,0.84,6.32,3.67,28,0.13,False
TR977799,ART25707984,5455105,22050,247397.05215419503,95.703125,2765.781756847163,848.6449197427835,5999.904204305491,1836.46993144129,1.597514,1.4454972,0.2715208,0.10751404,0.12207127485628813,0.05488050403551168,0.035408437,0.042484775,2694.476549142869,652.7826282426796,156.25656492620905,122.94375138946204,-6.649016,6.7030983,0.35,1.52,8.78,31,0.28,False
TR669412,ART07024718,1765376,22050,80062.40362811791,89.10290948275862,2431.5826838215394,1057.4695182946525,5106.615665885945,2092.4075750924953,1.6927298,1.561801,0.27315298,0.0920528,0.1161681828066106,0.08890993640603585,0.027792001,0.07369987,2512.3288323375605,519.3251828694974,145.04136655008975,97.71351083780323,-7.7449317,10.086905,1.25,0.14,0.0,0,0.0,False
TR762452,ART25707984,5725696,22050,259668.7528344671,151.99908088235293,2049.5514808210196,1020.4846531306115,4580.053003663157,2223.0965459236236,1.7566131,2.0361922,0.2584592,0.0973168,0.07489271259444295,0.06085933651162375,0.015311649,0.039286066,2471.888454591047,642.818525006303,115.34782193205963,70.99941662953353,-7.8294168,5.91913,0.21,1.16,2.25,19,0.12,False
TR943991,ART07024718,4212225,22050,191030.61224489796,123.046875,2400.2300225850945,822.5047088378179,5555.257592690356,1840.2305732577654,1.4623904,1.0858716,0.31194708,0.09104195,0.08636756492692635,0.05433087866019667,0.019713374,0.06788119,2709.2846081086977,538.4030585390063,90.88907163558731,75.66898434350594,-5.570857,6.4381022,0.09,1.09,0.63,4,0.16,False
TR483704,ART25707984,3848449,22050,174532.83446712018,83.35433467741936,2746.889234071892,674.5776034340164,5944.191021834883,1288.0098567308573,1.4779947,1.3519715,0.08748154,0.03046647,0.12783251193128908,0.051732547362955406,0.03911539,0.061495796,2655.3574720553256,369.1718226474026,102.29294368635797,71.06897616810207,-7.261582,5.0697613,0.51,0.01,0.19,2,0.09,False
TR986135,ART07024718,3484673,22050,158035.05668934243,123.046875,2825.5375467434733,984.8202619538267,6804.201155520052,1520.4815945464713,1.5008272,1.2754565,0.31965017,0.07281092,0.09529102337208022,0.06674029495810545,0.026009033,0.030115727,3105.8085286195465,384.1963573090536,88.5123348739343,58.81877928323264,-4.180458,4.1673174,0.0,0.28,0.42,4,0.1,False
TR878128,ART25707984,5094401,22050,231038.5941043084,89.10290948275862,2702.6767749954647,852.5231906824303,5980.28292490626,1572.894642457533,1.5526414,1.3926262,0.24560612,0.10411785,0.11293830982752989,0.06141234573999028,0.03223873,0.03653162,2767.871416757288,409.0590362831264,126.79535910692324,78.04511245115418,-8.002803,7.688106,0.26,5.11,0.09,3,0.03,False
TR478130,ART07024718,3169281,22050,143731.56462585035,129.19921875,2925.9933663971224,1115.2676269970912,6416.529325898987,2048.021621885343,1.7270736,1.665137,0.28002402,0.1406015,0.1067771954752867,0.08021259329238911,0.036334656,0.07523945,2865.3781747983553,624.8579422375392,124.2822249158393,94.12014410235909,-9.315826,10.705067,1.39,3.37,5.69,32,0.18,False
TR675727,ART07024718,4431639,22050,200981.3605442177,135.99917763157896,2611.1047436287386,1071.208160313498,6008.400513372228,2225.0627904021685,1.4366999,1.6425272,0.26255396,0.09749574,0.09775773081894062,0.06679715656665683,0.03369915,0.06261699,2746.629840054152,702.0849932522997,92.2015415173518,47.07461841162122,-6.474038,8.1574335,0.33,3.57,1.76,7,0.25,False
TR274115,ART25707984,4853249,22050,220101.99546485263,89.10290948275862,2486.4118907695174,868.1196362307097,5341.370092464399,1716.7923008476546,1.7097898,1.764443,0.20289016,0.094257884,0.12040958967892933,0.07930420427603899,0.047244605,0.11715839,2547.378371667903,480.55532454834736,141.23597432549124,96.30954008825438,-9.442939,12.154026,0.33,4.71,10.01,13,0.77,False
